Day;Configuracion;NOperations;SOperations;TotalOperations;ConfigNorm
2019-09-18 10:01:53;NORTE;1;0;1;1
2019-09-18 10:03:27;NORTE;1;0;1;1
2019-09-18 10:03:52;NORTE;1;0;1;1
2019-09-18 10:05:02;NORTE;1;0;1;1
2019-09-18 10:05:06;NORTE;1;0;1;1
2019-09-18 10:05:35;NORTE;1;0;1;1
2019-09-18 10:06:45;NORTE;1;0;1;1
2019-09-18 10:07:01;NORTE;1;0;1;1
2019-09-18 10:08:09;NORTE;1;0;1;1
2019-09-18 10:09:17;NORTE;1;0;1;1
2019-09-18 10:09:47;NORTE;1;0;1;1
2019-09-18 10:11:00;NORTE;1;0;1;1
2019-09-18 10:11:49;NORTE;1;0;1;1
2019-09-18 10:12:35;NORTE;1;0;1;1
2019-09-18 10:13:53;NORTE;1;0;1;1
2019-09-18 10:15:18;NORTE;1;0;1;1
2019-09-18 10:16:11;NORTE;1;0;1;1
2019-09-18 10:17:35;NORTE;1;0;1;1
2019-09-18 10:18:18;NORTE;1;0;1;1
2019-09-18 10:18:34;NORTE;1;0;1;1
2019-09-18 10:20:02;NORTE;1;0;1;1
2019-09-18 10:20:35;NORTE;1;0;1;1
2019-09-18 10:22:19;NORTE;1;0;1;1
2019-09-18 10:24:07;NORTE;1;0;1;1
2019-09-18 10:24:50;NORTE;1;0;1;1
2019-09-18 10:25:45;NORTE;1;0;1;1
2019-09-18 10:28:02;NORTE;1;0;1;1
2019-09-18 10:28:33;NORTE;1;0;1;1
2019-09-18 10:29:32;NORTE;1;0;1;1
2019-09-18 10:29:49;NORTE;1;0;1;1
2019-09-18 10:30:00;NORTE;34;0;34;1
2019-09-18 11:00:28;NORTE;1;0;1;1
2019-09-18 11:01:07;NORTE;1;0;1;1
2019-09-18 11:01:11;NORTE;1;0;1;1
2019-09-18 11:02:07;NORTE;1;0;1;1
2019-09-18 11:04:19;NORTE;1;0;1;1
2019-09-18 11:04:21;NORTE;1;0;1;1
2019-09-18 11:04:37;NORTE;1;0;1;1
2019-09-18 11:05:32;NORTE;1;0;1;1
2019-09-18 11:06:22;NORTE;1;0;1;1
2019-09-18 11:07:08;NORTE;1;0;1;1
2019-09-18 11:08:03;NORTE;1;0;1;1
2019-09-18 11:08:10;NORTE;1;0;1;1
2019-09-18 11:09:25;NORTE;1;0;1;1
2019-09-18 11:09:55;NORTE;1;0;1;1
2019-09-18 11:10:33;NORTE;1;0;1;1
2019-09-18 11:11:35;NORTE;1;0;1;1
2019-09-18 11:12:08;NORTE;1;0;1;1
2019-09-18 11:12:44;NORTE;1;0;1;1
2019-09-18 11:14:10;NORTE;1;0;1;1
2019-09-18 11:14:29;NORTE;1;0;1;1
2019-09-18 11:14:49;NORTE;1;0;1;1
2019-09-18 11:16:02;NORTE;1;0;1;1
2019-09-18 11:17:42;NORTE;1;0;1;1
2019-09-18 11:19:08;NORTE;1;0;1;1
2019-09-18 11:20:43;NORTE;1;0;1;1
2019-09-18 11:20:59;NORTE;1;0;1;1
2019-09-18 11:22:03;NORTE;1;0;1;1
2019-09-18 11:22:29;NORTE;1;0;1;1
2019-09-18 11:24:18;NORTE;1;0;1;1
2019-09-18 11:24:41;NORTE;1;0;1;1
2019-09-18 11:26:03;NORTE;1;0;1;1
2019-09-18 11:27:27;NORTE;1;0;1;1
2019-09-18 11:28:11;NORTE;1;0;1;1
2019-09-18 11:30:00;NORTE;30;0;30;1
2019-09-18 12:00:00;NORTE;29;0;29;1
2019-09-18 12:30:00;NORTE;36;0;36;1
2019-09-18 13:00:00;NORTE;36;0;36;1
2019-09-18 13:30:00;NORTE;34;0;34;1
2019-09-18 14:00:00;NORTE;37;0;37;1
2019-09-18 14:30:00;NORTE;41;0;41;1
2019-09-18 15:00:00;NORTE;25;0;25;1
2019-09-18 15:30:00;NORTE;26;0;26;1
2019-09-18 16:00:00;NORTE;24;0;24;1
2019-09-18 16:30:00;NORTE;33;0;33;1
2019-09-18 17:00:00;NORTE;26;0;26;1
2019-09-18 17:30:00;NORTE;31;0;31;1
2019-09-18 18:00:00;NORTE;30;0;30;1
2019-09-18 19:00:00;NORTE;22;0;22;1
2019-09-18 19:30:00;NORTE;37;0;37;1
2019-09-18 20:00:00;NORTE;33;0;33;1
2019-09-18 20:30:00;NORTE;33;0;33;1
2019-09-18 21:00:00;NORTE;17;0;17;1
2019-09-18 21:30:00;NORTE;19;0;19;1
2019-09-18 22:00:00;NORTE;10;0;10;1
2019-09-18 22:30:00;NORTE;6;0;6;1
2019-09-18 23:00:00;NORTE;3;0;3;1
2019-09-18 23:30:00;NORTE;2;0;2;1
2019-09-19 00:00:00;NORTE;1;0;1;1
2019-09-19 01:00:00;NORTE;2;0;2;1
2019-09-19 01:30:00;NORTE;1;0;1;1
2019-09-19 02:00:00;NORTE;4;0;4;1
2019-09-19 02:30:00;NORTE;5;0;5;1
2019-09-19 03:00:00;NORTE;5;0;5;1
2019-09-19 03:30:00;NORTE;8;0;8;1
2019-09-19 04:00:00;NORTE;8;0;8;1
2019-09-19 04:30:00;NORTE;16;0;16;1
2019-09-19 05:00:00;NORTE;23;0;23;1
2019-09-19 05:30:00;NORTE;43;0;43;1
2019-09-19 06:00:00;NORTE;21;0;21;1
2019-09-19 06:30:00;NORTE;32;0;32;1
2019-09-19 07:00:00;NORTE;32;0;32;1
2019-09-19 07:30:00;NORTE;34;0;34;1
2019-09-19 08:00:00;NORTE;35;0;35;1
2019-09-19 08:30:00;NORTE;41;0;41;1
2019-09-19 09:00:00;NORTE;30;0;30;1
2019-09-19 09:30:00;NORTE;31;0;31;1
2019-09-19 10:00:00;NORTE;39;0;39;1
2019-09-19 10:30:00;NORTE;38;0;38;1
2019-09-19 11:00:00;NORTE;28;0;28;1
2019-09-19 11:30:00;NORTE;25;0;25;1
2019-09-19 12:00:00;NORTE;31;0;31;1
2019-09-19 12:30:00;NORTE;36;0;36;1
2019-09-19 13:00:00;NORTE;39;0;39;1
2019-09-19 13:30:00;NORTE;27;0;27;1
2019-09-19 14:00:00;NORTE;37;0;37;1
2019-09-19 14:30:00;NORTE;41;0;41;1
2019-09-19 15:00:00;NORTE;29;0;29;1
2019-09-19 15:30:00;NORTE;24;0;24;1
2019-09-19 16:00:00;NORTE;22;0;22;1
2019-09-19 16:30:00;NORTE;33;0;33;1
2019-09-19 17:00:00;NORTE;26;0;26;1
2019-09-19 17:30:00;NORTE;30;0;30;1
2019-09-19 18:00:00;NORTE;35;0;35;1
2019-09-19 18:30:00;NORTE;34;0;34;1
2019-09-19 19:00:00;NORTE;37;0;37;1
2019-09-19 19:30:00;NORTE;30;0;30;1
2019-09-19 20:00:00;NORTE;36;0;36;1
2019-09-19 20:30:00;NORTE;27;0;27;1
2019-09-19 21:00:00;NORTE;19;0;19;1
2019-09-19 21:30:00;NORTE;24;0;24;1
2019-09-19 22:00:00;NORTE;11;0;11;1
2019-09-19 22:30:00;NORTE;12;0;12;1
2019-09-19 23:00:00;NORTE;1;0;1;1
2019-09-19 23:30:00;NORTE;4;0;4;1
2019-09-20 00:00:00;NORTE;3;0;3;1
2019-09-20 00:30:00;NORTE;1;0;1;1
2019-09-20 01:30:00;NORTE;1;0;1;1
2019-09-20 02:00:00;NORTE;5;0;5;1
2019-09-20 02:30:00;NORTE;5;0;5;1
2019-09-20 03:00:00;NORTE;6;0;6;1
2019-09-20 03:30:00;NORTE;8;0;8;1
2019-09-20 04:00:00;NORTE;10;0;10;1
2019-09-20 04:30:00;NORTE;7;0;7;1
2019-09-20 05:00:00;NORTE;24;0;24;1
2019-09-20 05:30:00;NORTE;40;0;40;1
2019-09-20 06:00:00;NORTE;17;0;17;1
2019-09-20 06:30:00;NORTE;28;0;28;1
2019-09-20 07:00:00;NORTE;41;0;41;1
2019-09-20 07:30:00;NORTE;30;0;30;1
2019-09-20 08:00:00;NORTE;33;0;33;1
2019-09-20 08:30:00;NORTE;40;0;40;1
2019-09-20 09:00:00;NORTE;28;0;28;1
2019-09-20 09:30:00;NORTE;30;0;30;1
2019-09-20 10:00:00;NORTE;40;0;40;1
2019-09-20 10:30:00;CONFLICTIVA;7;21;28;2
2019-09-20 11:00:00;SUR;0;41;41;1
2019-09-20 11:30:00;SUR;0;31;31;1
2019-09-20 12:00:00;SUR;0;25;25;1
2019-09-20 12:30:00;SUR;0;31;31;1
2019-09-20 13:00:00;SUR;0;37;37;1
2019-09-20 13:30:00;SUR;0;38;38;1
2019-09-20 14:00:00;SUR;0;39;39;1
2019-09-20 14:30:00;SUR;0;40;40;1
2019-09-20 15:00:00;SUR;0;35;35;1
2019-09-20 15:30:00;SUR;0;24;24;1
2019-09-20 16:00:00;SUR;0;26;26;1
2019-09-20 16:30:00;SUR;0;32;32;1
2019-09-20 17:00:00;SUR;0;31;31;1
2019-09-20 17:30:00;SUR;0;26;26;1
2019-09-20 18:00:00;SUR;0;36;36;1
2019-09-20 18:30:00;SUR;0;29;29;1
2019-09-20 19:00:00;SUR;0;11;11;1
2019-09-20 19:13:00;SUR;0;3;3;1
2019-09-20 19:17:00;SUR;0;5;5;1
2019-09-20 19:30:00;CONFLICTIVA;1;2;3;2
2019-09-20 19:46:00;SUR;0;4;4;1
2019-09-20 20:00:00;SUR;0;4;4;1
2019-09-20 20:07:00;SUR;0;8;8;1
2019-09-20 20:30:00;NORTE;25;1;26;1
2019-09-20 21:00:00;NORTE;29;0;29;1
2019-09-20 21:30:00;NORTE;23;0;23;1
2019-09-20 22:00:00;NORTE;22;0;22;1
2019-09-20 22:30:00;NORTE;17;0;17;1
2019-09-20 23:00:00;NORTE;12;0;12;1
2019-09-20 23:30:00;NORTE;10;0;10;1
2019-09-21 00:00:00;NORTE;3;0;3;1
2019-09-21 01:00:00;NORTE;3;0;3;1
2019-09-21 01:30:00;NORTE;3;0;3;1
2019-09-21 02:00:00;NORTE;5;0;5;1
2019-09-21 02:30:00;NORTE;7;0;7;1
2019-09-21 03:00:00;NORTE;3;0;3;1
2019-09-21 03:30:00;NORTE;9;0;9;1
2019-09-21 04:00:00;NORTE;9;0;9;1
2019-09-21 04:30:00;NORTE;9;0;9;1
2019-09-21 05:00:00;NORTE;29;0;29;1
2019-09-21 05:30:00;NORTE;29;0;29;1
2019-09-21 06:00:00;NORTE;19;0;19;1
2019-09-21 06:30:00;NORTE;22;0;22;1
2019-09-21 07:00:00;NORTE;42;0;42;1
2019-09-21 07:30:00;NORTE;31;0;31;1
2019-09-21 08:00:00;NORTE;38;0;38;1
2019-09-21 08:30:00;NORTE;33;0;33;1
2019-09-21 09:00:00;NORTE;27;0;27;1
2019-09-21 09:30:00;CONFLICTIVA;13;16;29;2
2019-09-21 10:00:00;SUR;0;40;40;1
2019-09-21 10:30:00;SUR;0;33;33;1
2019-09-21 11:00:00;SUR;0;30;30;1
2019-09-21 11:30:00;SUR;0;27;27;1
2019-09-21 12:00:00;SUR;0;28;28;1
2019-09-21 12:30:00;SUR;0;25;25;1
2019-09-21 13:00:00;SUR;0;33;33;1
2019-09-21 13:30:00;SUR;0;33;33;1
2019-09-21 14:00:00;SUR;0;34;34;1
2019-09-21 14:30:00;SUR;0;29;29;1
2019-09-21 15:00:00;SUR;0;34;34;1
2019-09-21 15:30:00;SUR;0;17;17;1
2019-09-21 16:00:00;SUR;0;18;18;1
2019-09-21 16:30:00;SUR;0;30;30;1
2019-09-21 17:00:00;SUR;0;24;24;1
2019-09-21 17:30:00;CONFLICTIVA;13;5;18;2
2019-09-21 18:00:00;NORTE;28;0;28;1
2019-09-21 18:30:00;NORTE;28;0;28;1
2019-09-21 19:00:00;NORTE;25;0;25;1
2019-09-21 19:30:00;NORTE;30;0;30;1
2019-09-21 20:00:00;NORTE;32;0;32;1
2019-09-21 20:30:00;NORTE;13;0;13;1
2019-09-21 21:00:00;NORTE;13;0;13;1
2019-09-21 21:30:00;NORTE;15;0;15;1
2019-09-21 22:00:00;NORTE;13;0;13;1
2019-09-21 22:30:00;NORTE;11;0;11;1
2019-09-21 23:00:00;NORTE;3;0;3;1
2019-09-22 00:00:00;NORTE;2;0;2;1
2019-09-22 00:30:00;NORTE;1;0;1;1
2019-09-22 01:00:00;NORTE;1;0;1;1
2019-09-22 01:30:00;NORTE;2;0;2;1
2019-09-22 02:00:00;CONFLICTIVA;1;1;2;2
2019-09-22 02:30:00;SUR;0;1;1;1
2019-09-22 03:00:00;SUR;0;5;5;1
2019-09-22 03:30:00;SUR;0;5;5;1
2019-09-22 04:00:00;SUR;0;9;9;1
2019-09-22 04:30:00;SUR;0;11;11;1
2019-09-22 05:00:00;CONFLICTIVA;16;3;19;2
2019-09-22 05:30:00;NORTE;29;0;29;1
2019-09-22 06:00:00;NORTE;28;0;28;1
2019-09-22 06:30:00;NORTE;24;0;24;1
2019-09-22 07:00:00;NORTE;35;0;35;1
2019-09-22 07:30:00;NORTE;28;0;28;1
2019-09-22 08:00:00;NORTE;40;0;40;1
2019-09-22 08:30:00;NORTE;38;0;38;1
2019-09-22 09:00:00;NORTE;24;0;24;1
2019-09-22 09:30:00;NORTE;33;0;33;1
2019-09-22 10:00:00;NORTE;34;0;34;1
2019-09-22 10:30:00;NORTE;34;0;34;1
2019-09-22 11:00:00;NORTE;31;0;31;1
2019-09-22 11:30:00;NORTE;31;0;31;1
2019-09-22 12:00:00;NORTE;25;0;25;1
2019-09-22 12:30:00;NORTE;34;0;34;1
2019-09-22 13:00:00;NORTE;36;0;36;1
2019-09-22 13:30:00;NORTE;39;0;39;1
2019-09-22 14:00:00;NORTE;40;0;40;1
2019-09-22 14:30:00;NORTE;37;0;37;1
2019-09-22 15:00:00;NORTE;27;0;27;1
2019-09-22 15:30:00;NORTE;31;0;31;1
2019-09-22 16:00:00;NORTE;12;0;12;1
2019-09-22 16:30:00;NORTE;34;0;34;1
2019-09-22 17:00:00;NORTE;29;0;29;1
2019-09-22 17:30:00;NORTE;25;0;25;1
2019-09-22 18:00:00;NORTE;36;0;36;1
2019-09-22 18:30:00;NORTE;31;0;31;1
2019-09-22 19:00:00;NORTE;30;0;30;1
2019-09-22 19:30:00;NORTE;38;0;38;1
2019-09-22 20:00:00;NORTE;34;0;34;1
2019-09-22 20:30:00;NORTE;27;0;27;1
2019-09-22 21:00:00;NORTE;20;0;20;1
2019-09-22 21:30:00;NORTE;16;0;16;1
2019-09-22 22:00:00;NORTE;15;0;15;1
2019-09-22 22:30:00;NORTE;11;0;11;1
2019-09-22 23:00:00;NORTE;6;0;6;1
2019-09-23 00:00:00;NORTE;4;0;4;1
2019-09-23 00:30:00;NORTE;1;0;1;1
2019-09-23 01:30:00;NORTE;2;0;2;1
2019-09-23 02:00:00;NORTE;3;0;3;1
2019-09-23 02:30:00;NORTE;4;0;4;1
2019-09-23 03:00:00;NORTE;3;0;3;1
2019-09-23 03:30:00;NORTE;6;0;6;1
2019-09-23 04:00:00;NORTE;10;0;10;1
2019-09-23 04:30:00;NORTE;10;0;10;1
2019-09-23 05:00:00;NORTE;23;0;23;1
2019-09-23 05:30:00;NORTE;46;0;46;1
2019-09-23 06:00:00;NORTE;25;0;25;1
2019-09-23 06:30:00;NORTE;30;0;30;1
2019-09-23 07:00:00;NORTE;37;0;37;1
2019-09-23 07:30:00;NORTE;35;0;35;1
2019-09-23 08:00:00;NORTE;37;0;37;1
2019-09-23 08:30:00;NORTE;42;0;42;1
2019-09-23 09:00:00;NORTE;27;0;27;1
2019-09-23 09:30:00;NORTE;33;0;33;1
2019-09-23 10:00:00;NORTE;43;0;43;1
2019-09-23 10:30:00;NORTE;34;0;34;1
2019-09-23 11:00:00;NORTE;37;0;37;1
2019-09-23 11:30:00;NORTE;33;0;33;1
2019-09-23 12:00:00;NORTE;30;0;30;1
2019-09-23 12:30:00;NORTE;32;0;32;1
2019-09-23 13:00:00;CONFLICTIVA;19;11;30;2
2019-09-23 13:30:00;SUR;0;43;43;1
2019-09-23 14:00:00;SUR;0;38;38;1
2019-09-23 14:30:00;SUR;0;29;29;1
2019-09-23 15:00:00;SUR;0;28;28;1
2019-09-23 15:30:00;SUR;0;28;28;1
2019-09-23 16:00:00;SUR;0;22;22;1
2019-09-23 16:30:00;SUR;0;36;36;1
2019-09-23 17:00:00;SUR;0;27;27;1
2019-09-23 17:30:00;SUR;0;32;32;1
2019-09-23 18:00:00;SUR;0;38;38;1
2019-09-23 18:30:00;SUR;2;21;23;1
2019-09-23 19:00:00;NORTE;37;0;37;1
2019-09-23 19:30:00;NORTE;33;0;33;1
2019-09-23 20:00:00;NORTE;31;0;31;1
2019-09-23 20:30:00;NORTE;28;0;28;1
2019-09-23 21:00:00;NORTE;15;0;15;1
2019-09-23 21:30:00;NORTE;11;0;11;1
2019-09-23 22:00:00;NORTE;17;0;17;1
2019-09-23 22:30:00;NORTE;3;0;3;1
2019-09-23 23:00:00;NORTE;2;0;2;1
2019-09-24 00:00:00;NORTE;1;0;1;1
2019-09-24 00:30:00;NORTE;1;0;1;1
2019-09-24 01:00:00;NORTE;1;0;1;1
2019-09-24 01:30:00;NORTE;1;0;1;1
2019-09-24 02:00:00;NORTE;4;0;4;1
2019-09-24 02:30:00;NORTE;5;0;5;1
2019-09-24 03:00:00;NORTE;6;0;6;1
2019-09-24 03:30:00;NORTE;6;0;6;1
2019-09-24 04:00:00;NORTE;15;0;15;1
2019-09-24 04:30:00;NORTE;15;0;15;1
2019-09-24 05:00:00;NORTE;21;0;21;1
2019-09-24 05:30:00;NORTE;39;0;39;1
2019-09-24 06:00:00;NORTE;21;0;21;1
2019-09-24 06:30:00;NORTE;27;0;27;1
2019-09-24 07:00:00;NORTE;31;0;31;1
2019-09-24 07:30:00;NORTE;33;0;33;1
2019-09-24 08:00:00;NORTE;36;0;36;1
2019-09-24 08:30:00;NORTE;35;0;35;1
2019-09-24 09:00:00;NORTE;28;0;28;1
2019-09-24 09:30:00;SUR;2;31;33;1
2019-09-24 10:00:00;SUR;0;32;32;1
2019-09-24 10:30:00;SUR;0;40;40;1
2019-09-24 11:00:00;SUR;0;32;32;1
2019-09-24 11:30:00;SUR;0;25;25;1
2019-09-24 12:00:00;SUR;0;27;27;1
2019-09-24 12:30:00;SUR;0;34;34;1
2019-09-24 13:00:00;SUR;0;36;36;1
2019-09-24 13:30:00;SUR;0;30;30;1
2019-09-24 14:00:00;SUR;0;40;40;1
2019-09-24 14:30:00;SUR;0;37;37;1
2019-09-24 15:00:00;SUR;0;26;26;1
2019-09-24 15:30:00;SUR;0;27;27;1
2019-09-24 16:00:00;SUR;0;22;22;1
2019-09-24 16:30:00;SUR;0;30;30;1
2019-09-24 17:00:00;SUR;0;32;32;1
2019-09-24 17:30:00;SUR;0;31;31;1
2019-09-24 18:00:00;SUR;0;36;36;1
2019-09-24 18:30:00;SUR;0;27;27;1
2019-09-24 19:00:00;CONFLICTIVA;10;12;22;2
2019-09-24 19:30:00;NORTE;37;0;37;1
2019-09-24 20:00:00;NORTE;40;0;40;1
2019-09-24 20:30:00;NORTE;31;0;31;1
2019-09-24 21:00:00;NORTE;26;0;26;1
2019-09-24 21:30:00;NORTE;15;0;15;1
2019-09-24 22:00:00;NORTE;15;0;15;1
2019-09-24 22:30:00;NORTE;10;0;10;1
2019-09-24 23:00:00;NORTE;1;0;1;1
2019-09-24 23:30:00;NORTE;2;0;2;1
2019-09-25 00:00:00;NORTE;1;0;1;1
2019-09-25 00:30:00;NORTE;1;0;1;1
2019-09-25 01:00:00;NORTE;1;0;1;1
2019-09-25 02:00:00;NORTE;4;0;4;1
2019-09-25 02:30:00;NORTE;4;0;4;1
2019-09-25 03:00:00;NORTE;5;0;5;1
2019-09-25 03:30:00;NORTE;9;0;9;1
2019-09-25 04:00:00;NORTE;17;0;17;1
2019-09-25 04:30:00;NORTE;15;0;15;1
2019-09-25 05:00:00;NORTE;26;0;26;1
2019-09-25 05:30:00;NORTE;44;0;44;1
2019-09-25 06:00:00;NORTE;26;0;26;1
2019-09-25 06:30:00;NORTE;29;0;29;1
2019-09-25 07:00:00;NORTE;35;0;35;1
2019-09-25 07:30:00;NORTE;31;0;31;1
2019-09-25 08:00:00;NORTE;36;0;36;1
2019-09-25 08:30:00;NORTE;40;0;40;1
2019-09-25 09:00:00;NORTE;24;0;24;1
2019-09-25 09:30:00;NORTE;33;0;33;1
2019-09-25 10:00:00;NORTE;38;0;38;1
2019-09-25 10:30:00;NORTE;34;0;34;1
2019-09-25 11:00:00;NORTE;34;0;34;1
2019-09-25 11:30:00;NORTE;33;0;33;1
2019-09-25 12:00:00;NORTE;26;0;26;1
2019-09-25 12:30:00;NORTE;34;0;34;1
2019-09-25 13:00:00;NORTE;41;0;41;1
2019-09-25 13:30:00;NORTE;29;0;29;1
2019-09-25 14:00:00;NORTE;35;0;35;1
2019-09-25 14:30:00;NORTE;37;0;37;1
2019-09-25 15:00:00;NORTE;32;0;32;1
2019-09-25 15:30:00;NORTE;26;0;26;1
2019-09-25 16:00:00;NORTE;30;0;30;1
2019-09-25 16:30:00;NORTE;35;0;35;1
2019-09-25 17:00:00;NORTE;28;0;28;1
2019-09-25 17:30:00;NORTE;31;0;31;1
2019-09-25 18:00:00;NORTE;42;0;42;1
2019-09-25 18:30:00;NORTE;29;0;29;1
2019-09-25 19:00:00;NORTE;33;0;33;1
2019-09-25 19:30:00;NORTE;37;0;37;1
2019-09-25 20:00:00;NORTE;36;0;36;1
2019-09-25 20:30:00;NORTE;28;0;28;1
2019-09-25 21:00:00;NORTE;14;0;14;1
2019-09-25 21:30:00;NORTE;18;0;18;1
2019-09-25 22:00:00;NORTE;8;0;8;1
2019-09-25 22:30:00;NORTE;8;0;8;1
2019-09-25 23:00:00;NORTE;2;0;2;1
2019-09-25 23:30:00;NORTE;1;0;1;1
2019-09-26 00:00:00;NORTE;1;0;1;1
2019-09-26 00:30:00;NORTE;1;0;1;1
2019-09-26 01:30:00;NORTE;2;0;2;1
2019-09-26 02:00:00;NORTE;3;0;3;1
2019-09-26 02:30:00;NORTE;3;0;3;1
2019-09-26 03:00:00;NORTE;5;0;5;1
2019-09-26 03:30:00;NORTE;9;0;9;1
2019-09-26 04:00:00;NORTE;15;0;15;1
2019-09-26 04:30:00;NORTE;19;0;19;1
2019-09-26 05:00:00;NORTE;26;0;26;1
2019-09-26 05:30:00;NORTE;40;0;40;1
2019-09-26 06:00:00;NORTE;23;0;23;1
2019-09-26 06:30:00;NORTE;32;0;32;1
2019-09-26 07:00:00;NORTE;40;0;40;1
2019-09-26 07:30:44;NORTE;1;0;1;1
2019-09-26 07:31:34;NORTE;1;0;1;1
2019-09-26 07:32:11;NORTE;1;0;1;1
2019-09-26 07:33:31;NORTE;1;0;1;1
2019-09-26 07:33:43;NORTE;1;0;1;1
2019-09-26 07:34:30;NORTE;1;0;1;1
2019-09-26 07:35:52;NORTE;1;0;1;1
2019-09-26 07:35:56;NORTE;1;0;1;1
2019-09-26 07:37:27;NORTE;1;0;1;1
2019-09-26 07:38:12;NORTE;1;0;1;1
2019-09-26 07:39:31;NORTE;1;0;1;1
2019-09-26 07:39:33;NORTE;1;0;1;1
2019-09-26 07:40:50;NORTE;1;0;1;1
2019-09-26 07:42:20;NORTE;1;0;1;1
2019-09-26 07:43:09;NORTE;2;0;2;1
2019-09-26 07:44:12;NORTE;1;0;1;1
2019-09-26 07:45:26;NORTE;1;0;1;1
2019-09-26 07:46:05;NORTE;1;0;1;1
2019-09-26 07:46:25;NORTE;1;0;1;1
2019-09-26 07:48:15;NORTE;1;0;1;1
2019-09-26 07:50:03;NORTE;1;0;1;1
2019-09-26 07:50:40;NORTE;1;0;1;1
2019-09-26 07:52:08;NORTE;1;0;1;1
2019-09-26 07:53:26;NORTE;1;0;1;1
2019-09-26 07:53:46;NORTE;1;0;1;1
2019-09-26 07:54:17;NORTE;1;0;1;1
2019-09-26 07:55:10;NORTE;1;0;1;1
2019-09-26 07:55:54;NORTE;1;0;1;1
2019-09-26 07:55:56;NORTE;1;0;1;1
2019-09-26 07:57:26;NORTE;1;0;1;1
2019-09-26 07:58:17;NORTE;1;0;1;1
2019-09-26 07:59:38;NORTE;1;0;1;1
2019-09-26 07:59:42;NORTE;1;0;1;1
2019-09-26 08:00:35;NORTE;1;0;1;1
2019-09-26 08:01:40;NORTE;1;0;1;1
2019-09-26 08:01:41;NORTE;1;0;1;1
2019-09-26 08:02:41;NORTE;1;0;1;1
2019-09-26 08:03:47;NORTE;1;0;1;1
2019-09-26 08:03:54;NORTE;1;0;1;1
2019-09-26 08:05:08;NORTE;1;0;1;1
2019-09-26 08:05:44;NORTE;1;0;1;1
2019-09-26 08:05:54;NORTE;1;0;1;1
2019-09-26 08:07:11;NORTE;1;0;1;1
2019-09-26 08:07:15;NORTE;1;0;1;1
2019-09-26 08:08:14;NORTE;1;0;1;1
2019-09-26 08:08:30;NORTE;1;0;1;1
2019-09-26 08:09:36;NORTE;1;0;1;1
2019-09-26 08:10:17;NORTE;1;0;1;1
2019-09-26 08:11:30;NORTE;1;0;1;1
2019-09-26 08:12:38;NORTE;1;0;1;1
2019-09-26 08:13:04;NORTE;1;0;1;1
2019-09-26 08:13:37;NORTE;1;0;1;1
2019-09-26 08:13:42;NORTE;1;0;1;1
2019-09-26 08:14:12;NORTE;1;0;1;1
2019-09-26 08:14:31;NORTE;1;0;1;1
2019-09-26 08:15:47;NORTE;1;0;1;1
2019-09-26 08:16:43;NORTE;1;0;1;1
2019-09-26 08:17:08;NORTE;1;0;1;1
2019-09-26 08:17:27;NORTE;1;0;1;1
2019-09-26 08:18:56;NORTE;1;0;1;1
2019-09-26 08:19:09;NORTE;1;0;1;1
2019-09-26 08:19:56;NORTE;1;0;1;1
2019-09-26 08:20:43;NORTE;1;0;1;1
2019-09-26 08:20:55;NORTE;1;0;1;1
2019-09-26 08:22:48;NORTE;1;0;1;1
2019-09-26 08:23:19;NORTE;1;0;1;1
2019-09-26 08:24:29;NORTE;1;0;1;1
2019-09-26 08:25:28;NORTE;1;0;1;1
2019-09-26 08:27:11;NORTE;1;0;1;1
2019-09-26 08:28:02;NORTE;1;0;1;1
2019-09-26 08:28:24;NORTE;1;0;1;1
2019-09-26 08:29:57;NORTE;1;0;1;1
2019-09-26 08:31:09;NORTE;1;0;1;1
2019-09-26 08:31:55;NORTE;1;0;1;1
2019-09-26 08:31:59;NORTE;1;0;1;1
2019-09-26 08:32:04;NORTE;1;0;1;1
2019-09-26 08:33:21;NORTE;1;0;1;1
2019-09-26 08:33:24;NORTE;1;0;1;1
2019-09-26 08:33:53;NORTE;1;0;1;1
2019-09-26 08:34:45;NORTE;1;0;1;1
2019-09-26 08:35:52;NORTE;1;0;1;1
2019-09-26 08:36:24;NORTE;1;0;1;1
2019-09-26 08:36:52;NORTE;1;0;1;1
2019-09-26 08:38:36;NORTE;1;0;1;1
2019-09-26 08:38:40;NORTE;1;0;1;1
2019-09-26 08:39:30;NORTE;1;0;1;1
2019-09-26 08:41:11;NORTE;1;0;1;1
2019-09-26 08:41:38;NORTE;1;0;1;1
2019-09-26 08:42:01;NORTE;1;0;1;1
2019-09-26 08:42:19;NORTE;1;0;1;1
2019-09-26 08:43:08;NORTE;1;0;1;1
2019-09-26 08:43:22;NORTE;1;0;1;1
2019-09-26 08:44:23;NORTE;1;0;1;1
2019-09-26 08:44:55;NORTE;1;0;1;1
2019-09-26 08:45:21;NORTE;1;0;1;1
2019-09-26 08:46:19;NORTE;1;0;1;1
2019-09-26 08:46:31;NORTE;1;0;1;1
2019-09-26 08:46:34;NORTE;1;0;1;1
2019-09-26 08:47:06;NORTE;1;0;1;1
2019-09-26 08:47:42;NORTE;1;0;1;1
2019-09-26 08:48:02;NORTE;1;0;1;1
2019-09-26 08:48:34;NORTE;1;0;1;1
2019-09-26 08:50:10;NORTE;1;0;1;1
2019-09-26 08:53:42;NORTE;1;0;1;1
